station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,17-06-2022,23,0,0,0.1,16.6,15.7,14.6,13.8,85.1,212.7,2.6,212.7,2.2,1006.1,-35.4,4.8
6069,18-06-2022,0,0,0,0.4,16.6,15.6,14.6,13.8,85.7,233.3,3,233.3,2.4,1005.4,-34.5,4.4
6069,18-06-2022,1,0,0,0.1,16.3,15.5,14.6,13.8,84.9,224.8,3.2,224.8,2.6,1005,-27.7,4.2
6069,18-06-2022,2,0,0,0.1,15.9,15.1,14.5,13.8,87.7,233.4,3,233.4,2.5,1004.6,-36.3,4
6069,18-06-2022,3,0,0,2.5,15.2,14.2,14.5,13.8,90.3,261.3,2.2,261.3,1.8,1004.2,-63.8,3.7
6069,18-06-2022,4,0,0,28.7,14.5,13.6,14.4,13.8,91.5,263.1,1.8,263.1,1.4,1004,-34,3.3
6069,18-06-2022,5,0,0,68.9,14.5,13.9,14.4,13.8,92.7,264.6,2.9,264.6,2.1,1004.1,-37.3,2.7
6069,18-06-2022,6,0,0,118.6,14.5,14.3,14.3,13.8,92.2,282.3,4,282.3,3.2,1004.3,29.7,2.5
6069,18-06-2022,7,0,0,216,14.9,15.1,14.3,13.8,88.6,283.6,4,283.6,3.5,1004.6,113.8,2.6
6069,18-06-2022,8,0,0,109.7,14.5,14.8,14.3,13.8,90.6,286.2,4,286.2,3.4,1004.9,54.6,3.1
6069,18-06-2022,9,0,0,378.4,15.3,16.4,14.3,13.8,87.9,291.7,4.2,291.7,3.4,1005.1,234.6,3.7
6069,18-06-2022,10,0,0,499.9,16.5,17.8,14.4,13.8,73.5,306.3,4.4,306.3,3.5,1005.3,312.3,4.8
6069,18-06-2022,11,0,0,750.7,17.1,19.3,14.4,13.8,56.1,309.2,4.8,309.2,3.8,1006,491.9,6.5
6069,18-06-2022,12,0,0,718,17.1,19,14.6,13.8,54.9,302.2,4.7,302.2,3.8,1006,456.3,8.8
6069,18-06-2022,13,0,0,856.3,17.3,19.7,14.7,13.8,52.3,307.5,5.4,307.5,4.4,1006.1,547.4,10.5
6069,18-06-2022,14,0,0,778.2,17.4,19.8,14.9,13.8,51.4,305.1,5.1,305.1,4.1,1006.1,477.7,12.1
6069,18-06-2022,15,0,0,626.5,17,19.1,15.1,13.8,53.1,306.1,5.3,306.1,4.3,1006.1,370.5,13.3
6069,18-06-2022,16,0,0,515.4,16.5,18,15.3,13.9,54.2,306.4,5.4,306.4,4.3,1006,274.7,13.3
6069,18-06-2022,17,0,0,342.7,15.9,16.8,15.4,13.9,56,299.7,4.5,299.7,3.6,1005.9,147.4,12.3
6069,18-06-2022,18,0,0,197.1,15.2,15.6,15.4,14,57,286.4,4,286.4,3.3,1005.7,55,10.6
6069,18-06-2022,19,0,0,116.4,14.4,14.3,15.4,14.1,62.4,294.8,3.5,294.8,2.7,1005.3,-19.8,8.7
6069,18-06-2022,20,0,0,31.4,13.3,12.6,15.3,14.1,71.8,297.2,2.8,297.2,2.1,1005.4,-54.7,6.6
6069,18-06-2022,21,0,0,2.3,12.6,11.6,15.2,14.1,75.2,294,2,294,1.6,1005,-59,4.6
6069,18-06-2022,22,0,0,0,11.9,10.7,15.1,14.1,82.6,253.4,0.4,253.4,0.4,1004.5,-51.1,2.9
6069,18-06-2022,23,0,0,0.3,11.6,10.5,15,14.2,87.9,210.4,0.6,210.4,0.5,1004.6,-34.8,1.6
6069,19-06-2022,0,0.1,0,0.1,11.6,11,14.8,14.2,90.3,228.9,1.2,228.9,1.2,1004.7,-30.1,0.6
6069,19-06-2022,1,0.1,0,0,11.5,11,14.7,14.1,93.8,239.4,1.3,239.4,1.1,1004.3,-17,0
6069,19-06-2022,2,0,0,0.1,11.3,10.9,14.5,14.1,94.1,199,0.4,199,0.3,1003.1,-16,-0.3
6069,19-06-2022,3,0,0,1.3,11.2,10.7,14.4,14.1,94.1,217.4,0.9,217.4,1,1003.2,-17.8,-0.5
6069,19-06-2022,4,0,0,12,10.9,10.6,14.4,14,94.1,218.8,1.2,218.8,1.2,1003,-7.8,-0.7
6069,19-06-2022,5,0,0,27.5,10.9,10.6,14.3,14,94.1,236.4,0.3,236.4,0.3,1002.2,5.2,-0.9
6069,19-06-2022,6,0,0,53.8,11.1,11,14.1,14,94.1,226,0.6,226,1,1002.2,23.2,-0.9
6069,19-06-2022,7,0,0,102.4,11.3,11.5,14.1,13.9,94.1,197.5,2.6,197.5,2.3,1002.6,57.4,-0.8
6069,19-06-2022,8,0,0,351.7,11.7,12.9,14.1,13.9,92.6,213.8,3.2,213.8,2.8,1002.3,187.7,-0.4
6069,19-06-2022,9,0,0,632.5,13.4,16.3,14,13.8,81.1,223.5,2.8,223.5,2.5,1002.5,376.7,0.7
6069,19-06-2022,10,0,0,321.5,14.1,15.9,14.1,13.8,71.2,222.6,2.6,222.6,2.4,1002.8,182.1,3.2
6069,19-06-2022,11,0,0,650.4,15,17.4,14.2,13.8,69.6,220.2,3,220.2,2.9,1002.7,411.5,5.4
6069,19-06-2022,12,0,0,726.5,15.8,18.6,14.4,13.8,66.3,232.9,3.9,232.9,3.3,1002.6,470.4,7.3
6069,19-06-2022,13,0,0,685.7,16.3,19.2,14.6,13.8,62,236.7,4.1,236.7,3.4,1002.2,428.9,9.7
6069,19-06-2022,14,0,0,505.3,16.4,18.5,14.8,13.8,60,261.5,4,261.5,3.3,1002.3,304.6,11.9
6069,19-06-2022,15,0,0,315.8,16,17.1,15,13.8,59.1,274.6,4.1,274.6,3.2,1002.4,174.6,12.2
6069,19-06-2022,16,0,0,278.4,15.6,16.4,15.1,13.9,59.2,269.1,3.5,269.1,2.8,1002.5,142.4,11.2
6069,19-06-2022,17,0,0,320.1,15.5,16.9,15.2,13.9,60.4,281.7,4.2,281.7,3.4,1002.4,137.4,9.7
6069,19-06-2022,18,0,0,88.5,14.3,14.2,15.2,14,65,268.2,3.4,268.2,2.6,1002.7,16.3,8.7
6069,19-06-2022,19,0,0,64.7,14,13.8,15.2,14,68.3,260.1,2.7,260.1,2.1,1002.6,1.7,7
6069,19-06-2022,20,0,0,27.3,13.5,13.1,15.1,14.1,70.6,261.2,2.5,261.2,2,1002.8,-40.3,5.4
6069,19-06-2022,21,0,0,2.9,12.3,11,15,14.1,82.2,217.2,0.9,217.2,0.7,1003,-68.1,3.9
6069,19-06-2022,22,0,0,0.2,11,8.2,14.9,14.1,90.6,227.3,0.3,227.3,0.3,1003,-60.7,2.4
6069,19-06-2022,23,0,0,0.4,10.5,8.4,14.7,14.1,93.2,176.4,0,176.4,0,1003.1,-36.2,0.5
6069,20-06-2022,0,0,0,0.1,10.5,9.3,14.6,14.1,94.5,204.9,0.4,204.9,0.8,1003,-42,-1
6069,20-06-2022,1,0,0,0,10.2,9,14.4,14,94.6,180.7,0.1,180.7,0.1,1002.8,-28.4,-1.8
6069,20-06-2022,2,0,0,0.6,10.3,9.2,14.3,14,94.6,171.8,0.3,171.8,0.2,1002.5,-25.8,-2.3
6069,20-06-2022,3,0,0,2.3,10.1,9.3,14.1,14,94.6,161.5,0.4,161.5,0.6,1002.6,-24.5,-2.5
6069,20-06-2022,4,0,0,28.3,10,9.5,14,13.9,94.6,183,0.3,183,0.6,1002.7,-11.8,-2.7
6069,20-06-2022,5,0,0,67.1,10.1,9.6,13.9,13.9,94.6,241.7,0,241.7,0.3,1003,-0.2,-2.7
6069,20-06-2022,6,0,0,292.7,11.6,12.4,13.9,13.8,93.2,271,0.3,271,0.6,1003.4,112.5,-2.6
6069,20-06-2022,7,0,0,351.7,13.1,15.3,13.8,13.8,75.7,238.9,1.5,238.9,1.3,1003.6,170.6,-1.5
6069,20-06-2022,8,0,0,431.8,13.8,15.9,13.8,13.7,71.3,202.1,1.3,202.1,1.2,1003.4,227.7,0.8
6069,20-06-2022,9,0,0,325.9,14.4,17,13.9,13.7,64.8,153.3,1.5,153.3,1.3,1003.5,163,3.1
6069,20-06-2022,10,1.1,0,258.9,13.5,14.8,14.1,13.7,82.9,294.8,2,294.8,1.8,1003.4,151.3,5.3
6069,20-06-2022,11,0.3,0,302.9,13.9,15,14.2,13.7,81.2,281.8,0.8,281.8,0.9,1003.5,214.1,6
6069,20-06-2022,12,0.1,0,273.5,14.6,16,14.3,13.7,76.6,230.2,0.9,230.2,1.2,1003.5,186.3,6.9
6069,20-06-2022,13,0.6,0,387.3,15.2,16.8,14.5,13.7,74,225.4,1.2,225.4,1.3,1003.4,254.6,8.3
6069,20-06-2022,14,0.8,0,319.1,14.4,15.4,14.6,13.7,78.4,259.1,2.3,259.1,1.9,1003.5,194.5,9.8
6069,20-06-2022,15,0,0,261.8,14.4,15.2,14.8,13.7,83.6,190.8,0.6,190.8,0.9,1003.7,166.4,10.5
6069,20-06-2022,16,0,0,252.2,15.3,16.4,14.9,13.8,82.7,216.6,1.3,216.6,1.4,1003.6,129.4,10.5
6069,20-06-2022,17,0,0,409.2,16.8,18,15,13.8,63.2,294.2,3,294.2,2.5,1003.4,191.8,10.7
6069,20-06-2022,18,0,0,306,16.7,17.3,15.1,13.9,62.5,314,4.1,314,3.2,1003.3,84.1,10.8
6069,20-06-2022,19,0,0,160.5,15.8,16,15.1,13.9,66.3,315.1,3.8,315.1,3.1,1003.6,-22.8,10
6069,20-06-2022,20,0,0,51.4,14.7,14,15.1,14,68,308.6,2.5,308.6,2,1003.6,-88.1,8.2
6069,20-06-2022,21,0,0,1.8,12.8,10.2,15.1,14,74.7,276,1.5,276,0.9,1003.3,-97.2,6.1
6069,20-06-2022,22,0,0,0,11.7,9.6,14.9,14,87.3,275.2,1.9,275.2,1.3,1003.3,-92.4,3.7
6069,20-06-2022,23,0,0,0,11.3,9.7,14.8,14,94.1,275.3,1.8,275.3,1.4,1003.2,-91.9,1.5
6069,21-06-2022,0,0,0,0,10.8,9.8,14.6,14,94.1,284.8,2.4,284.8,1.8,1003,-91.4,-0.1
6069,21-06-2022,1,0,0,0,10.6,9.7,14.4,14,94.7,283.6,2.5,283.6,1.9,1002.9,-63.9,-1.2
6069,21-06-2022,2,0.1,0,0,10.7,9.9,14.3,14,95.4,286.3,3.5,286.3,2.6,1002.8,-48.8,-2
6069,21-06-2022,3,0,0,3.1,11,10.4,14.1,14,95.4,289.5,4.1,289.5,3.2,1002.8,-37.7,-2.5
6069,21-06-2022,4,0,0,27.6,11.2,10.8,14,13.9,95,286.6,4.5,286.6,3.7,1003,-41.7,-2.7
6069,21-06-2022,5,0,0,92.9,11.4,11.2,13.9,13.9,92.9,288.6,4.5,288.6,3.6,1003.4,2.3,-2.6
6069,21-06-2022,6,0,0,292.6,12.2,12.3,13.8,13.8,87.7,284.3,4.6,284.3,3.7,1003.9,101,-2.4
6069,21-06-2022,7,0,0,419.2,12.9,13.9,13.7,13.8,80.5,287.7,4.7,287.7,3.9,1004.3,203.2,-1.8
6069,21-06-2022,8,0,0,584.8,13.9,15.7,13.7,13.7,76.7,272.6,4.6,272.6,3.7,1004.7,321.9,-0.7
6069,21-06-2022,9,0,0,673,15,17.4,13.8,13.7,71.4,264.4,4.7,264.4,3.8,1004.9,396.9,1.2
6069,21-06-2022,10,0,0,750.3,16.1,18.6,13.9,13.7,67,271,4.7,271,3.7,1004.8,483.6,3.6
6069,21-06-2022,11,0,0,883.8,16.9,19.8,14.1,13.6,63.8,274,4.8,274,3.8,1004.7,595.3,6.5
6069,21-06-2022,12,0,0,910.4,17.3,20.5,14.3,13.6,64.3,269.5,5,269.5,4,1004.7,608.1,9.4
6069,21-06-2022,13,0,0,781.5,17.7,20.3,14.7,13.6,62.6,266,5.3,266,4.2,1004.7,505.1,12.4
6069,21-06-2022,14,0.1,0,692.4,17.8,20.3,14.9,13.7,60.2,260.6,5.4,260.6,4.2,1004.7,436.7,14.2
6069,21-06-2022,15,0,0,453.5,17.1,18.5,15.2,13.7,58.9,268.9,5,268.9,4.1,1004.6,276.9,14.8
6069,21-06-2022,16,0,0,403.1,17.4,18.6,15.4,13.8,58.6,273.9,4.5,273.9,3.4,1004.4,228.4,13.8
6069,21-06-2022,17,0,0,444.8,17.8,19.5,15.5,13.9,59.7,273.2,4.6,273.2,3.5,1004.2,224,12.4
6069,21-06-2022,18,0,0,286.6,17.3,18.2,15.5,14,62.5,283.8,4.3,283.8,3.5,1003.9,89.6,11.6
6069,21-06-2022,19,0,0,109.9,15.8,16.2,15.5,14,78.6,274.4,3.8,274.4,3.1,1003.8,4.9,10.4
6069,21-06-2022,20,0,0,42.2,14.8,14.6,15.5,14.1,83.6,250.2,3.2,250.2,2.5,1003.7,-42.5,8.8
6069,21-06-2022,21,0,0,2.4,13.7,12.9,15.4,14.2,89.7,236.4,2,236.4,1.7,1003.5,-80.8,7
6069,21-06-2022,22,0,0,0.5,13.3,12.8,15.3,14.2,91.9,225.4,2,225.4,1.8,1003.4,-34.7,5.1
6069,21-06-2022,23,0,0,0,13.4,13.1,15.2,14.2,92.3,246.3,3.8,246.3,3.1,1003.5,-22.8,3.6
6069,22-06-2022,0,0,0,0,13.3,13.1,15.1,14.2,93.4,245.2,3.5,245.2,2.8,1003.5,-19.9,2.8
6069,22-06-2022,1,0,0,0,13.2,13.1,15,14.2,94.1,237.4,2.7,237.4,2.3,1003.2,-18.7,2.3
6069,22-06-2022,2,0,0,0,13,12.9,14.9,14.2,94.1,264.9,3.2,264.9,2.5,1003.1,-16.8,2
6069,22-06-2022,3,0,0,0.2,13.1,12.8,14.8,14.2,94.1,275.9,2.5,275.9,1.9,1003.1,-19.7,1.8
6069,22-06-2022,4,0,0,10.2,12.7,12.6,14.7,14.2,94.1,271.4,2.6,271.4,2.1,1003,-8.3,1.5
6069,22-06-2022,5,0.1,0,52.1,12.5,12.6,14.6,14.2,94.1,265.8,2.5,265.8,1.9,1003,27,1.3
6069,22-06-2022,6,0,0,95.8,12.6,12.8,14.6,14.1,94.1,271.1,3.3,271.1,2.6,1003.2,58.3,1.3
6069,22-06-2022,7,0,0,151.6,12.8,13.2,14.5,14.1,94.1,272.5,3.2,272.5,2.5,1003.6,97.8,1.6
6069,22-06-2022,8,0,0,268.7,13.5,14.2,14.5,14.1,92.8,261,3.8,261,3,1003.8,183.4,2.1
6069,22-06-2022,9,0,0,307,13.9,14.9,14.5,14,91.4,275.4,4.3,275.4,3.2,1004,201.9,2.9
6069,22-06-2022,10,0,0,185,14,14.5,14.5,14,86.1,281.8,4.1,281.8,3.2,1004.1,107.3,3.8
6069,22-06-2022,11,0,0,265.8,14.1,14.9,14.6,14,82,277.1,4.4,277.1,3.5,1004.3,163,4.1
6069,22-06-2022,12,0,0,342.5,14.5,15.6,14.6,14,79.9,276.3,4,276.3,3.3,1004.8,216.8,4.3
6069,22-06-2022,13,0,0,539,15.4,17.4,14.7,14,74.3,273.3,4.6,273.3,3.7,1004.8,358.1,4.8
6069,22-06-2022,14,0,0,673.1,16,18.4,14.7,14,71.1,279.8,4.7,279.8,3.7,1004.6,423.1,6.1
6069,22-06-2022,15,0,0,640.4,16.5,18.7,14.9,14,65.4,296.6,4.9,296.6,4,1004.6,370.3,8
6069,22-06-2022,16,0,0,561.6,16.8,19.2,15,14,65.5,278,4.5,278,3.5,1004.5,298.1,9.4
6069,22-06-2022,17,0,0,417.4,16.2,17.9,15.2,14,67.5,296.1,4.9,296.1,3.8,1004.7,189.8,10.2
6069,22-06-2022,18,0,0,322.4,15.6,16.9,15.3,14.1,71.6,290.1,4,290.1,3.3,1005,124.2,9.8
6069,22-06-2022,19,0,0,108.4,14.5,14.7,15.3,14.1,78,275,4.2,275,3.3,1005.2,-9.9,8.7
6069,22-06-2022,20,0,0,39.9,13.5,13.4,15.3,14.2,85,271.9,3,271.9,2.4,1005.5,-22.5,7.1
6069,22-06-2022,21,0,0,3.7,13.4,13.2,15.3,14.2,88,293,3.4,293,2.8,1005.7,-26.2,5.3
6069,22-06-2022,22,0,0,0.1,13.3,12.9,15.2,14.2,90,282,2.4,282,1.9,1005.7,-47.6,3.8
6069,22-06-2022,23,0,0,0.2,12.5,11.4,15,14.2,92.8,262.6,1.5,262.6,1.2,1005.6,-66.5,2.8
6069,23-06-2022,0,0,0,1,13,12.6,14.9,14.2,93.8,265.7,1.8,265.7,1.4,1005.6,-19.2,1.7
6069,23-06-2022,1,0,0,0.1,13.4,13.1,14.8,14.2,93.8,278.8,2.4,278.8,2,1005.7,-20,1.1
6069,23-06-2022,2,0,0,0.3,13.4,13.3,14.7,14.2,93.8,277.7,2.8,277.7,2.2,1006,-18.9,0.9
6069,23-06-2022,3,0,0,0.7,13.3,13.1,14.6,14.2,93.8,275.5,2.8,275.5,2.2,1006.3,-18.3,0.9
6069,23-06-2022,4,0,0,8.2,13,12.9,14.5,14.2,93.8,268.9,2.6,268.9,2,1006.6,-13.3,0.9
6069,23-06-2022,5,0,0,23,12.9,12.9,14.5,14.1,93.8,270.4,2.3,270.4,1.9,1006.8,0.1,0.8
6069,23-06-2022,6,0,0,50.4,12.8,13,14.5,14.1,93.8,273.2,2.4,273.2,2,1007.2,18.4,0.8
6069,23-06-2022,7,0,0,83.8,13,13.5,14.4,14.1,93.8,267.9,2,267.9,1.6,1007.3,42.4,1.1
6069,23-06-2022,8,0,0,158.6,13.3,14.3,14.4,14,93.8,227.5,1.9,227.5,1.7,1007.6,92.6,1.5
6069,23-06-2022,9,0,0,192.6,13.7,15,14.4,14,93.8,234.2,1.1,234.2,1.5,1007.9,114.2,2.3
6069,23-06-2022,10,0,0,304.8,14.4,16.4,14.4,14,92,214,1.4,214,1.3,1008.1,191.8,3.5
6069,23-06-2022,11,0,0,537.4,15.6,18.6,14.5,14,85.5,205.4,1.2,205.4,1.2,1008.1,332.7,5.2
6069,23-06-2022,12,0,0,859,18,21.9,14.7,14,74.5,203.1,1.6,203.1,1.6,1007.9,541.5,8.1
6069,23-06-2022,13,0,0,815.1,19.9,24,14.9,14,65.9,196.5,1.5,196.5,1.4,1007.7,496.6,12.9
6069,23-06-2022,14,0,0,650.5,21.2,24.5,15.3,14,60.4,173.7,1.7,173.7,1.7,1007.3,367.7,18
6069,23-06-2022,15,0,0,631,22.4,25.3,15.8,14.1,56.4,190.1,1.6,190.1,1.6,1006.9,342.3,20.9
6069,23-06-2022,16,0,0,562.8,23.2,25.8,16.1,14.1,54.4,162.6,2,162.6,1.8,1006.4,279,22
6069,23-06-2022,17,0,0,434.1,23.3,25.2,16.4,14.2,53.8,167.8,2.2,167.8,1.9,1006.2,177.9,22.1
6069,23-06-2022,18,0,0,292.7,22.7,23.6,16.6,14.4,59.4,138.6,3.1,138.6,2.4,1005.8,70.7,20.7
6069,23-06-2022,19,0,0,152.6,21.6,21.7,16.7,14.5,66.3,122.8,3.6,122.8,2.6,1005.6,-28.6,18.4
6069,23-06-2022,20,0,0,49.3,19.7,19.1,16.7,14.6,77.4,137.8,3.8,137.8,2.8,1005.6,-85.4,15.7
6069,23-06-2022,21,0,0,3.1,17.7,16.7,16.7,14.7,88.2,146.5,3.8,146.5,3,1005.7,-97.9,12.9
6069,23-06-2022,22,0,0,0,16.1,15,16.6,14.7,91.1,141.3,3.2,141.3,2.4,1005.6,-94.6,10.3
6069,23-06-2022,23,0,0,0,14.9,13.7,16.5,14.8,92.5,137.8,2.8,137.8,1.9,1005.4,-92.5,8.1
6069,24-06-2022,0,0,0,0,14,12.6,16.3,14.9,94.5,140.8,2.1,140.8,1.5,1005.2,-82.4,6
6069,24-06-2022,1,0,0,0,13.5,12.1,16.1,14.9,94.7,111.7,1.5,111.7,1.1,1005,-64.4,4.2
6069,24-06-2022,2,0,0,0,12.9,11.6,15.9,14.9,94.8,98.5,1.3,98.5,0.9,1004.6,-46.7,2.8
6069,24-06-2022,3,0,0,2.5,12.8,11.8,15.7,14.9,94.8,102.3,1.5,102.3,1.1,1004.2,-37.3,1.6
6069,24-06-2022,4,0.1,0,28.6,13.6,12.8,15.5,14.8,94.8,119.7,2.7,119.7,1.9,1003.9,-12.3,0.8
6069,24-06-2022,5,0,0,151.4,14.8,14.5,15.4,14.8,94,118.4,3,118.4,2.4,1003.6,19.9,0.3
6069,24-06-2022,6,0,0,291.2,16.1,16.1,15.2,14.8,85.1,130,4.2,130,3.2,1003.4,93.1,0.5
6069,24-06-2022,7,0,0,438.3,18.2,19.2,15.2,14.7,71.2,131.7,5,131.7,4,1003.2,207.6,1.6
6069,24-06-2022,8,0,0,562.8,20.5,21.9,15.2,14.7,56.8,130.8,5.4,130.8,4.1,1003.1,298.5,3.1
6069,24-06-2022,9,0,0,673.8,22.7,24.8,15.2,14.6,47.8,120.1,4.9,120.1,3.7,1002.7,380.9,5.2
6069,24-06-2022,10,0,0,778.8,24,26.3,15.3,14.6,42,122.7,5.8,122.7,4.5,1002.1,463.1,7.8
6069,24-06-2022,11,0,0,850.4,25.3,27.5,15.5,14.6,42.1,120.5,5.8,120.5,4.3,1001.5,525,10.5
6069,24-06-2022,12,0,0,878.3,26.2,28.5,15.8,14.6,38.3,110.4,6.7,110.4,4.9,1001,545.4,13.2
6069,24-06-2022,13,0,0,845.2,26.2,28.4,16.1,14.6,38.8,111.6,6.6,111.6,4.9,1000.6,522.5,15.4
6069,24-06-2022,14,0,0,777.4,26.2,28.1,16.3,14.7,45,123.2,7.4,123.2,5.7,999.8,469.7,16.7
6069,24-06-2022,15,0,0,676.4,26.2,27.9,16.5,14.7,50.4,116.2,6.7,116.2,5.1,999.4,385,17.4
6069,24-06-2022,16,0,0,556.8,26.2,27.6,16.8,14.8,52.5,136.7,6.5,136.7,5,999.2,284.6,17.7
6069,24-06-2022,17,0,0,427.5,25.8,26.5,16.9,14.9,53.2,141.3,7.4,141.3,5.7,999.1,182.1,17.4
6069,24-06-2022,18,0,0,228.9,25,24.9,17,15,51.5,143.6,7,143.6,5.4,999.3,58.1,16.5
6069,24-06-2022,19,0,0,112.9,23.7,22.9,17,15,54.4,135.5,4.7,135.5,3.6,999.5,-26.3,14.9
6069,24-06-2022,20,0,0,44.4,22.2,21.4,17,15.1,59.1,115.5,4,115.5,2.9,999.5,-67.7,13
6069,24-06-2022,21,0,0,1.8,20.6,19.6,17,15.2,69.1,123.2,3.7,123.2,2.7,999.8,-67.1,11.2
6069,24-06-2022,22,0,0,0,19.6,18.8,16.9,15.2,77.9,117.4,2.8,117.4,1.9,999.9,-45.6,9.5
6069,24-06-2022,23,0,0,0.2,19.2,18.4,16.8,15.3,82.2,140,2.8,140,2.1,999.9,-42.6,8.1
6069,25-06-2022,0,0,0,0,18.7,17.6,16.7,15.3,86.8,183.5,1.3,183.5,1.1,1000.2,-46.3,7.1
6069,25-06-2022,1,0,0,0,18.2,16.4,16.6,15.3,89.5,257.6,1.1,257.6,0.8,1000.3,-69.8,6.3
6069,25-06-2022,2,0,0,0,17.1,14.2,16.5,15.3,93.6,286.9,0.2,286.9,0.6,1000.7,-75,5.3
6069,25-06-2022,3,0,0,2.2,16.2,14.2,16.4,15.3,94.1,273.6,1,273.6,0.9,1001.1,-48.9,3.9
6069,25-06-2022,4,0.1,0,22,16,15.5,16.2,15.3,94.1,285,1.1,285,1.3,1001.6,-20.7,2.8
6069,25-06-2022,5,0,0,81.3,15.8,15.7,16.1,15.3,94.1,296.4,1.2,296.4,1.5,1002.1,6.2,2.5
6069,25-06-2022,6,0,0,240.5,16.5,17.3,16,15.2,94.1,244,0.1,244,0.7,1002.9,106.2,2.7
6069,25-06-2022,7,0,0,371.8,18.1,20.5,15.9,15.2,91.3,217.2,0.4,217.2,0.7,1003.8,156.9,3.9
6069,25-06-2022,8,0,0,261.1,19,20.6,16,15.2,82.8,281.8,0.7,281.8,0.9,1004.3,97,6.1
6069,25-06-2022,9,0,0,590.1,20.4,23.1,16.1,15.2,74.5,213,0.5,213,0.6,1004.6,327.6,8
6069,25-06-2022,10,0,0,772.7,22.3,26,16.3,15.1,57.6,239.6,1,239.6,1.1,1004.9,456.2,10.6
6069,25-06-2022,11,0,0,816.7,23.6,27,16.5,15.1,56.7,210,1.3,210,1.3,1005,499.2,14.8
6069,25-06-2022,12,0,0,818.5,24.8,28.7,16.9,15.2,50.6,148.7,1.5,148.7,1.4,1005,503,19.2
6069,25-06-2022,13,0,0,836.5,25.4,29.3,17.3,15.2,49.1,212.2,1.5,212.2,1.5,1005.3,505.6,22.9
6069,25-06-2022,14,0,0,699.5,26.1,29.6,17.8,15.3,47.1,172.7,1.5,172.7,1.4,1005.2,403.3,25.6
6069,25-06-2022,15,0,0,396.4,25.7,27.6,18.1,15.4,47.6,149.1,0.9,149.1,0.9,1005.1,188.6,26.9
6069,25-06-2022,16,0,0,315.3,26,27.6,18.4,15.5,47.2,184.3,1.1,184.3,1.1,1004.9,120.6,25.7
6069,25-06-2022,17,0,0,370.5,25.9,27.4,18.6,15.7,47.4,171,1,171,0.9,1005,135.4,24
6069,25-06-2022,18,0.1,0,62.5,24.3,24.6,18.7,15.8,57.8,204.5,2,204.5,1.6,1005.2,-21.1,22.2
6069,25-06-2022,19,1.8,0,17.7,20,19.2,18.7,15.9,89.2,287.2,1.9,287.2,1.4,1005.7,-9.7,19.9
6069,25-06-2022,20,0,0,20.5,19.1,17.6,18.6,16,92.5,257,0.6,257,0.5,1005.9,-11.3,16.6
6069,25-06-2022,21,0,0,2.8,18.4,16.1,18.5,16.1,93.4,158.4,0.1,158.4,0.3,1006.3,-23.9,13.6
6069,25-06-2022,22,0,0,0,17.7,14.9,18.3,16.2,93.6,165,0,165,0,1006.4,-22.9,10.8
6069,25-06-2022,23,0,0,0.4,17,14.4,18.1,16.2,93.6,80.4,0,80.4,0,1006.3,-20.5,8.3
6069,26-06-2022,0,0,0,0.5,16.6,13.6,17.9,16.3,93.6,230.7,0,230.7,0,1006.4,-18.6,6.1
6069,26-06-2022,1,0,0,0,16.2,14.1,17.7,16.2,93.6,118,0,118,0.2,1006.4,-18,4.2
6069,26-06-2022,2,0,0,0,15.9,14.6,17.5,16.2,93.6,60.8,0.2,60.8,0.5,1006.2,-17.5,3
6069,26-06-2022,3,0,0,2.1,15.8,14.4,17.3,16.2,93.6,220.8,0,220.8,0.3,1006,-16,2.3
6069,26-06-2022,4,0,0,21.5,16,15.6,17.1,16.2,93.6,80.7,0.6,80.7,0.7,1005.7,0.3,2
6069,26-06-2022,5,0,0,70.4,16.6,16.4,17,16.1,93.6,98.8,1.3,98.8,0.8,1005.8,37.1,2.1
6069,26-06-2022,6,0,0,163,18.2,17.9,16.9,16.1,93.6,103,1.6,103,1.3,1006,94.9,2.6
6069,26-06-2022,7,0,0,233.5,19.4,19.6,16.8,16,91,100.5,2.7,100.5,1.9,1005.9,101,3.8
6069,26-06-2022,8,0,0,313.7,20.7,21.2,16.8,16,87.9,118.4,2.8,118.4,2.1,1006,174.3,5.5
6069,26-06-2022,9,0,0,466.2,22.8,24,16.9,15.9,76.4,136.8,4.4,136.8,3.4,1005.9,265.6,7.3
6069,26-06-2022,10,0,0,539.2,23,24.6,17,15.9,74.4,132.4,4.1,132.4,3.2,1006,325.4,9.9
6069,26-06-2022,11,0,0,650.6,24.5,26.2,17.2,15.9,68,145,4.1,145,3.3,1006.2,411.3,12.3
6069,26-06-2022,12,0,0,774.6,25.8,27.7,17.4,15.9,60.2,158.3,5.4,158.3,4.4,1006.1,492.3,14.7
6069,26-06-2022,13,0,0,771.7,26.6,28.6,17.6,15.9,56.7,160.1,5.4,160.1,4.4,1005.8,484.9,17.2
6069,26-06-2022,14,0,0,229.9,24.7,25.4,17.9,15.9,66.2,191,5.1,191,4.1,1006,106.3,19.1
6069,26-06-2022,15,1.7,0,144,20,20.1,18.1,16,92.5,273,3.1,273,2.3,1007.4,85.7,18.9
